Year,Month,Measure,Value
2010,Dec,mean,27
2010,Dec,min,14
2011,Jan,max,56
2011,Jan,mean,22
2011,Jan,min,-2
2011,Feb,max,60
2011,Feb,mean,22
2011,Feb,min,13
2011,Mar,max,70
2011,Mar,mean,32
2011,Mar,min,12
2011,Apr,max,78
2011,Apr,mean,42
2011,Apr,min,33
2011,May,max,87
2011,May,mean,52
2011,May,min,44
2011,Jun,max,92
2011,Jun,mean,60
2011,Jun,min,49
2011,Jul,max,103
2011,Jul,mean,69
2011,Jul,min,63
2011,Aug,max,93
2011,Aug,mean,67
2011,Aug,min,62
2011,Sep,max,87
2011,Sep,mean,60
2011,Sep,min,48
2011,Oct,max,87
2011,Oct,mean,51
2011,Oct,min,34
2011,Nov,max,69
2011,Nov,mean,42
2011,Nov,min,31
2011,Dec,max,63
2011,Dec,mean,32
2011,Dec,min,18
2012,Jan,max,60
2012,Jan,mean,27
2012,Jan,min,6
2012,Feb,max,59
2012,Feb,mean,30
2012,Feb,min,16
2012,Mar,max,83
2012,Mar,mean,38
2012,Mar,min,20
2012,Apr,max,87
2012,Apr,mean,44
2012,Apr,min,34
2012,May,max,86
2012,May,mean,54
2012,May,min,45
2012,Jun,max,97
2012,Jun,mean,60
2012,Jun,min,50
2012,Jul,max,97
2012,Jul,mean,67
2012,Jul,min,61
2012,Aug,max,92
2012,Aug,mean,67
2012,Aug,min,60
2012,Sep,max,82
2012,Sep,mean,58
2012,Sep,min,49
2012,Oct,max,78
2012,Oct,mean,50
2012,Oct,min,35
2012,Nov,max,66
2012,Nov,mean,36
2012,Nov,min,30
2012,Dec,max,60
2012,Dec,mean,32
2012,Dec,min,21
2013,Jan,max,61
2013,Jan,mean,24
2013,Jan,min,4
2013,Feb,max,47
2013,Feb,mean,25
2013,Feb,min,15
2013,Mar,max,59
2013,Mar,mean,32
2013,Mar,min,21
2013,Apr,max,75
2013,Apr,mean,41
2013,Apr,min,31
2013,May,max,94
2013,May,mean,50
2013,May,min,40
2013,Jun,max,95
2013,Jun,mean,61
2013,Jun,min,53
2013,Jul,max,99
2013,Jul,mean,69
2013,Jul,min,60
2013,Aug,max,89
2013,Aug,mean,64
2013,Aug,min,59
2013,Sep,max,97
2013,Sep,mean,56
2013,Sep,min,44
2013,Oct,max,82
2013,Oct,mean,49
2013,Oct,min,35
2013,Nov,max,72
2013,Nov,mean,35
2013,Nov,min,18
2013,Dec,max,57
2013,Dec,mean,26
2013,Dec,min,9
2014,Jan,max,59
2014,Jan,mean,20
2014,Jan,min,2
2014,Feb,max,55
2014,Feb,mean,22
2014,Feb,min,8
2014,Mar,max,60
2014,Mar,mean,25
2014,Mar,min,11
2014,Apr,max,75
2014,Apr,mean,40
2014,Apr,min,31
2014,May,max,85
2014,May,mean,51
2014,May,min,43
2014,Jun,max,89
2014,Jun,mean,60
2014,Jun,min,51
2014,Jul,max,92
2014,Jul,mean,66
2014,Jul,min,59
2014,Aug,max,91
2014,Aug,mean,63
2014,Aug,min,58
2014,Sep,max,93
2014,Sep,mean,58
2014,Sep,min,46
2014,Oct,max,81
2014,Oct,mean,50
2014,Oct,min,39
2014,Nov,max,66
2014,Nov,mean,36
2014,Nov,min,23
2014,Dec,max,64
2014,Dec,mean,33
2014,Dec,min,18
2015,Jan,max,52
2015,Jan,mean,19
2015,Jan,min,-1
2015,Feb,max,39
2015,Feb,mean,10
2015,Feb,min,-3
2015,Mar,max,57
2015,Mar,mean,26
2015,Mar,min,9
2015,Apr,max,69
2015,Apr,mean,40
2015,Apr,min,30
2015,May,max,89
2015,May,mean,51
2015,May,min,39
2015,Jun,max,88
2015,Jun,mean,57
2015,Jun,min,46
2015,Jul,max,92
2015,Jul,mean,66
2015,Jul,min,59
2015,Aug,max,91
2015,Aug,mean,67
2015,Aug,min,61
2015,Sep,max,96
2015,Sep,mean,61
2015,Sep,min,48
2015,Oct,max,76
2015,Oct,mean,47
2015,Oct,min,31
2015,Nov,max,76
2015,Nov,mean,41
2015,Nov,min,28
2015,Dec,max,69
2015,Dec,mean,39
2015,Dec,min,24
2016,Jan,max,58
2016,Jan,mean,26
2016,Jan,min,8
2016,Feb,max,65
2016,Feb,mean,26
2016,Feb,min,-9
2016,Mar,max,77
2016,Mar,mean,35
2016,Mar,min,21
2016,Apr,max,78
2016,Apr,mean,40
2016,Apr,min,22
2016,May,max,92
2016,May,mean,51
2016,May,min,42
2016,Jun,max,87
2016,Jun,mean,60
2016,Jun,min,54
2016,Jul,max,98
2016,Jul,mean,68
2016,Jul,min,59
2016,Aug,max,98
2016,Aug,mean,68
2016,Aug,min,61
2016,Sep,max,93
2016,Sep,mean,61
2016,Sep,min,48
2016,Oct,max,81
2016,Oct,mean,48
2016,Oct,min,34
2016,Nov,max,70
2016,Nov,mean,39
2016,Nov,min,30
2016,Dec,max,58
2016,Dec,mean,28
2016,Dec,min,4
2017,Jan,max,61
2017,Jan,mean,29
2017,Jan,min,11
2017,Feb,max,73
2017,Feb,mean,28
2017,Feb,min,11
2017,Mar,max,63
2017,Mar,mean,27
2017,Mar,min,9
2017,Apr,max,86
2017,Apr,mean,44
2017,Apr,min,33
2017,May,max,95
2017,May,mean,50
2017,May,min,42
2017,Jun,max,95
2017,Jun,mean,61
2017,Jun,min,47
2017,Jul,max,93
2017,Jul,mean,65
2017,Jul,min,56
2017,Aug,max,91
2017,Aug,mean,64
2017,Aug,min,57
2017,Sep,max,88
2017,Sep,mean,60
2017,Sep,min,50
2017,Oct,max,80
2017,Oct,mean,54
2017,Oct,min,40
2017,Nov,max,75
2017,Nov,mean,36
2017,Nov,min,22
2017,Dec,max,59
2017,Dec,mean,25
2017,Dec,min,2
2018,Jan,max,61
2018,Jan,mean,21
2018,Jan,min,-2
2018,Feb,max,72
2018,Feb,mean,30
2018,Feb,min,10
2018,Mar,max,64
2018,Mar,mean,31
2018,Mar,min,16
2018,Apr,max,70
2018,Apr,mean,38
2018,Apr,min,29
2018,May,max,90
2018,May,mean,52
2018,May,min,44
2018,Jun,max,92
2018,Jun,mean,60
2018,Jun,min,49
2018,Jul,max,98
2018,Jul,mean,68
2018,Jul,min,61
2018,Aug,max,98
2018,Aug,mean,70
2018,Aug,min,62
2018,Sep,max,97
2018,Sep,mean,63
2018,Sep,min,53
2018,Oct,max,86
2018,Oct,mean,47
2018,Oct,min,34
2018,Nov,max,70
2018,Nov,mean,37
2018,Nov,min,14
2018,Dec,max,65
2018,Dec,mean,30
2018,Dec,min,20
2019,Jan,max,59
2019,Jan,mean,23
2019,Jan,min,5
2019,Feb,max,65
2019,Feb,mean,26
2019,Feb,min,10
2019,Mar,max,70
2019,Mar,mean,32
2019,Mar,min,15
2019,Apr,max,77
2019,Apr,mean,44
2019,Apr,min,30
2019,May,max,89
2019,May,mean,50
2019,May,min,43
2019,Jun,max,87
2019,Jun,mean,61
2019,Jun,min,53
2019,Jul,max,98
2019,Jul,mean,71
2019,Jul,min,63
2019,Aug,max,95
2019,Aug,mean,66
2019,Aug,min,57
2019,Sep,max,92
2019,Sep,mean,60
2019,Sep,min,50
2019,Oct,max,81
2019,Oct,mean,51
2019,Oct,min,42
2019,Nov,max,72
2019,Nov,mean,36
2019,Nov,min,21
2019,Dec,max,63
2019,Dec,mean,31
2019,Dec,min,15
2020,Jan,max,74
2020,Jan,mean,31
2020,Jan,min,14
2020,Feb,max,64
2020,Feb,mean,31
2020,Feb,min,12
2020,Mar,max,72
2020,Mar,mean,34
2020,Mar,min,19
2020,Apr,max,62
2020,Apr,mean,39
2020,Apr,min,31
2020,May,max,83
2020,May,mean,48
2020,May,min,34
2020,Jun,max,92
2020,Jun,mean,61
2020,Jun,min,47
2020,Jul,max,95
2020,Jul,mean,68
2020,Jul,min,59
2020,Aug,max,94
2020,Aug,mean,66
2020,Aug,min,58
2020,Sep,max,85
2020,Sep,mean,57
2020,Sep,min,44
2020,Oct,max,78
2020,Oct,mean,48
2020,Oct,min,28
2020,Nov,max,75
2020,Nov,mean,39
2020,Nov,min,22
2020,Dec,max,63
2020,Dec,mean,29
2020,Dec,min,16
2021,Jan,max,52
2021,Jan,mean,25
2021,Jan,min,7
2021,Feb,max,50
2021,Feb,mean,25
2021,Feb,min,11
2021,Mar,max,74
2021,Mar,mean,33
2021,Mar,min,13
2021,Apr,max,78
2021,Apr,mean,43
2021,Apr,min,29
2021,May,max,92
2021,May,mean,53
2021,May,min,44
2021,Jun,max,100
2021,Jun,mean,65
2021,Jun,min,54
2021,Jul,max,95
2021,Jul,mean,66
2021,Jul,min,57
2021,Aug,max,96
2021,Aug,mean,70
2021,Aug,min,62
2021,Sep,max,86
2021,Sep,mean,63
2021,Sep,min,52
2021,Oct,max,78
2021,Oct,mean,54
2021,Oct,min,41
2021,Nov,max,70
2021,Nov,mean,37
2021,Nov,min,26
2021,Dec,max,64
2021,Dec,mean,33
2021,Dec,min,20
2022,Jan,max,52
2022,Jan,mean,19
2022,Jan,min,4
2022,Feb,max,69
2022,Feb,mean,24
2022,Feb,min,10
2022,Mar,max,68
2022,Mar,mean,33
2022,Mar,min,17
2022,Apr,max,73
2022,Apr,mean,42
2022,Apr,min,35
2022,May,max,89
2022,May,mean,52
2022,May,min,41
2022,Jun,max,90
2022,Jun,mean,60
2022,Jun,min,51
2022,Jul,max,100
2022,Jul,mean,68
2022,Jul,min,61
2022,Aug,max,98
2022,Aug,mean,68
2022,Aug,min,63
2022,Sep,max,84
2022,Sep,mean,58
2022,Sep,min,48
2022,Oct,max,78
2022,Oct,mean,50
2022,Oct,min,39
2022,Nov,max,77
2022,Nov,mean,41
2022,Nov,min,25
2022,Dec,max,63
2022,Dec,mean,30
2022,Dec,min,11
2023,Jan,max,58
2023,Jan,mean,32
2023,Jan,min,23
2023,Feb,max,62
2023,Feb,mean,26
2023,Feb,min,-10
2023,Mar,max,61
2023,Mar,mean,34
2023,Mar,min,28
2023,Apr,max,88
2023,Apr,mean,44
2023,Apr,min,31
2023,May,max,86
2023,May,mean,51
2023,May,min,42
2023,Jun,max,84
2023,Jun,mean,59
2023,Jun,min,47
2023,Jul,max,91
2023,Jul,mean,68
2023,Jul,min,61
2023,Aug,max,88
2023,Aug,mean,65
2023,Aug,min,59
2023,Sep,max,93
2023,Sep,mean,62
2023,Sep,min,49
2023,Oct,max,83
2023,Oct,min,53
